Source,Name,RSS feed URLs (where available),Type,Topic,Source or Referring 2,Editorial Slant,AllSides Rating,Pew Rating,BU_Libraries_ideology_score,Facebook_paper_ideology_score,AdFontes Bias,AdFontes Bias Score,AdFontes Reliability,AdFontes Reliability Score,Associated Twitter Handle,Associated Publisher,Text Aliases,Description,Position (if explicit),wiki_url,wiki_summary_city,wiki_summary_country,Country,Region,Twitter_bio,Est number of pages
https://www.middleeasteye.net/,Middle East Eye,,News Source,International,Referring,,,,,,,,,,@MiddleEastEye,Middle East Eye,,,Pro-Palestine,https://en.wikipedia.org/wiki/Middle_East_Eye,London,United Kingdom,United Kingdom,Europe,,176000
https://www.middleeastmonitor.com/,Middle East Monitor,,News Source,International,Referring,,,,,-0.6544,,,,,@MiddleEastMnt,Middle East Monitor,,London-Based Online News Outlet,Pro-Palestine,https://en.wikipedia.org/wiki/Middle_East_Eye,,,United Kingdom,Europe,,
https://www.mena.org.eg,Middle East News Agency,,News Source,Wire,Referring,,,,,,,,,,@MENA_EGY,Middle East News Agency,,,,https://en.wikipedia.org/wiki/Middle_East_News_Agency,Cairo,Egypt,Egypt,MENA,,
http://www.mideast-mirror.com,MidEast Mirror,,News Source,International,Referring,,,,,,,,,,,MidEast Mirror,,English middle east news 'round-up',,,,,United Kingdom,Europe,,
https://www.jsonline.com,Milwaukee Journal-Sentinel,,News Source,International,Referring,,,,,-0.4045,,,,,@journalsentinel,Milwaukee Journal-Sentinel,,Wisconsin news,,https://en.wikipedia.org/wiki/Milwaukee_Journal_Sentinel,Milwaukee,,USA,NAmerica,,
https://www.mingpao.com,Ming Pao,,News Source,International,Referring,,,,,,,,,,@mingpaocom,Ming Pao,,"Hong Kong based news, in Mandarin",,https://en.wikipedia.org/wiki/Ming_Pao,Toronto,Hong Kong,Hong Kong,Asia,,
http://www.mishpacha.com/,Mishpacha Jewish Family Weekly,,News Source,Jewish,Referring,,,,,,,,,,@themishpacha,Mishpacha Jewish Family Weekly,,US-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/Mishpacha,,,Israel,MENA,,
https://www.sunherald.com,Missouri Sun Herald,,News Source,International,Referring,,,,,,,,,,@sunherald,Missouri Sun Herald,,Missouri News,,https://en.wikipedia.org/wiki/Miami_Herald,Doral,,USA,NAmerica,,
https://www.mistnews.com,Mist News,,News Source,International,Referring,,,,,,,,,,,Mist News,,Middle East financial news (in Arabic),,,,,,MENA,,
www.mladina.si,Mladina,,News Source,International,Referring,,,,,,,,,,@SpletnaMladina,,,,,,,,Slovenia,Europe,,
http://mondoweiss.net,Mondoweiss,,News Source,International,Referring,,,,,-0.8074,,,,,@Mondoweiss,Mondoweiss,,,,https://en.wikipedia.org/wiki/Mondoweiss,Harper,,USA,NAmerica,,21650
https://www.montgomeryadvertiser.com,Montgomery Advertiser,,News Source,International,Referring,,,,,,,,,,@MGMAdvertiser,Montgomery Advertiser,,"Montogomery, Alabama news",,https://en.wikipedia.org/wiki/Montgomery_Advertiser,Montgomery,,USA,NAmerica,,
https://montrealgazette.com,Montreal Gazette,,News Source,International,Referring,,,,,-0.9487,,,,,@mtlgazette,Montreal Gazette,,,,https://en.wikipedia.org/wiki/Montreal_Gazette,,Canada,Canada,NAmerica,,
https://montsame.mn/en/,Montsame News Agency,,News Source,International,Referring,,,,,,,,,,@montsame_en,,,,,,Ulaanbaatar,Mongolia,Mongolia,Asia,,
http://www.morningnnews.com,Morning News,,News Source,International,Referring,,,,,,,,,,@TheMorningNews,Morning News,,,,https://en.wikipedia.org/wiki/The_Dallas_Morning_News,Dallas,United States,USA,NAmerica,,
https://morningstaronline.co.uk,Morning Star Daily,,News Source,International,Referring,,,,,,,,,,@M_Star_Online,Morning Star Daily,,Left wing British newspaper,,,,,United Kingdom,Europe,,
https://www.mk.ru,Moskovskii Komsomolets,,News Source,International,Referring,,,,,,,,,,@mkomsomolets,Moskovskii Komsomolets,,"Moscow news, in Russian",,https://en.wikipedia.org/wiki/Moskovskij_Komsomolets,,,Russia,Europe,,
https://www.motherjones.com,Mother Jones,,News Source,International,Referring,left,left,,Leans Liberal,-0.8663,skews left,-13.92,mixed reliability,37.31,@MotherJones,Mother Jones, ,"Us based leftist news, independent",,https://en.wikipedia.org/wiki/Mother_Jones_(magazine),"San Francisco, California",United States,United States,NAmerica,,
https://www.msnbc.com/,MSNBC,,News Source,International,Referring,left-center,left,mostly liberal,,-0.8102,hyper-partisan left,-20.87,mixed reliability,31.82,@MSNBC,,,,,https://en.wikipedia.org/wiki/MSNBC,New York City,United States,United States,NAmerica,,
https://www.mtv.fi,MTV3 Internet,,News Source,International,Referring,,,,,,,,,,@Maikkari,MTV3 Internet,,Finnish news,,,,,Finland,Europe,,
https://muscatdaily.com/,Muscat Daily,,News Source,International,Referring,,,,,,,,,,@Muscat_Daily,Apex Media,,,,https://en.wikipedia.org/wiki/Muscat_Daily,,Oman,Oman,MENA,,
https://www.nae.net/news/,National Association of Evangelicals,,News Source,International,Referring,,,,,,,,,,@NAEvangelicals,National Association of Evangelicals,,US national assoc. news,,,,,USA,NAmerica,,
https://ninanews.com/website,National Iraqi News Agency,,News Source,International,Referring,,,,,,,,,,@NewsAgencyIQ,National Iraqi News Agency,,,,https://en.wikipedia.org/wiki/National_Iraqi_News_Agency,Baghdad,Iraq,Iraq,MENA,,
http://nna-leb.gov.lb/en,National News Agency Lebanon,,News Source,Wire,Referring,,,,,,,,,,@NNALeb,National News Agency Lebanon,,,,,,,Lebanon,MENA,,
nationalreview.com,National Review,,News Source,International,Referring,right-center,,,Leans Conservative,-0.9487,skews right,16.23,mixed reliabilty,26.36,@NRO,,,,,,,,USA,NAmerica,,
https://www.nbcnews.com/,NBC News,,News Source,International,Referring,left-center,left-center,mixed,,-0.2735,skews left,-6.11,most reliable,46.39,@NBCNews,,,,,https://en.wikipedia.org/wiki/NBC_News,New York City,United States,United States,NAmerica,,
www.nedeljnik.rs,Nedeljnik,,News Source,International,Referring,,,,,,,,,,@nedeljnik,,,,,,,,Serbia,Europe,,
https://www.nzz.ch,Neue Zurcher Zeitung,,News Source,International,Referring,,,,,,,,,,@NZZ,Neue Zurcher Zeitung,,"Swiss news, in German",,https://en.wikipedia.org/wiki/Neue_Z%C3%BCrcher_Zeitung,,,Switzerland,Europe,,
https://www.nhregister.com,New Haven Register,,News Source,International,Referring,,,,,,,,,,@nhregister,New Haven Register,,Conneticut news,,https://en.wikipedia.org/wiki/New_Haven_Register,New Haven,,USA,NAmerica,,
https://www.njherald.com,New Jersey Herald,,News Source,International,Referring,,,,,,,,,,@NJHerald,New Jersey Herald,,NJ news,,https://en.wikipedia.org/wiki/New_Jersey_Herald,Newton,,USA,NAmerica,,
https://njjewishnews.timesofisrael.com/,New Jersey Jewish News,,News Source,Jewish,Referring,,,,,0.3685,,,,,@NJJN,New Jersey Jewish News,,New Jersey-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/New_Jersey_Jewish_News,,United States,USA,NAmerica,,
www.newstatesman.com,New Statesman,,News Source,International,Referring,,,,,,,,,,@NewStatesman,,,,,,,,United Kingdom,Europe,,
https://nypost.com,New York Post,,News Source,International,Referring,right,right,,,-0.9487,neutral,5.15,mixed reliability,38.7,@nypost,New York Post,,,,https://en.wikipedia.org/wiki/New_York_Post,New York,United States,United States,NAmerica,,
http://www.nytimes.com,New York Times,,News Source,International,Referring,left-center,left-center,mostly liberal,Leans Liberal,-0.5469,neutral,-4.01,most reliable,47.5,@nytimes,New York Times, ,,,https://en.wikipedia.org/wiki/The_New_York_Times,New York City,United States,United States,NAmerica,,
https://www.newsobserver.com,News & Observer,,News Source,International,Referring,,,,,,,,,,@newsobserver,News & Observer,,Regional North Carolina news,,https://en.wikipedia.org/wiki/The_News_%26_Observer,Raleigh,,USA,NAmerica,,
https://www.nst.com.my,News Straits Times,,News Source,International,Referring,,,,,,,,,,@NST_Online,News Straits Times,,Malaysian newspaper,,https://en.wikipedia.org/wiki/The_Straits_Times,,Singapore,Singapore,Asia,,
https://www.newsday.com,Newsday,,News Source,International,Referring,,,,,,,,,,@Newsday,Newsday,,"Long Island, NY news",,https://en.wikipedia.org/wiki/Newsday,Nassau,United States,USA,NAmerica,,
newsmax.com,Newsmax Media,,News Source,International,Referring,right,,,,-0.9487,hyper-partisan right,23.51,somewhat unreliable,18.78,@newsmax,,,,,,,,USA,NAmerica,,
http://www.newspress.fr,NewsPress FR,,News Source,International,Referring,,,,,,,,,,@AgenceNewsPress,NewsPress FR,,"French news agency, in FR",,,,,France,Europe,,
newsweek.com,Newsweek,,News Source,International,Referring,left-center,,,Leans Conservative,-0.9487,skews left,-8,most reliable,42.1,@Newsweek,,,,,,,,USA,NAmerica,,
https://www.niagarafallsreview.ca,Niagara Falls Review,,News Source,International,Referring,,,,,,,,,,@NiaFallsReview,Niagara Falls Review,,,,https://en.wikipedia.org/wiki/Niagara_Falls_Review,Niagara Falls,Canada,Canada,NAmerica,,
https://revu.nl/,Nieuwe Revu,,News Source,International,Referring,,,,,,,,,,@NieuweRevu,,,,,,,,Netherlands,Europe,,
http://www.nikkanberita.com,Nikkan Berita,,News Source,International,Referring,,,,,,,,,,,Nikkan Berita,,Japenese news,,,,,Japan,Asia,,
www.nin.co.rs,NIN,,News Source,International,Referring,,,,,,,,,,@NedeljnikNIN,,,,,,,,Serbia,Europe,,
http://www.noordhollandsdagblad.nl,Noordhollands Dagblad,,News Source,International,Referring,,,,,,,,,,@nhdagblad,Noordhollands Dagblad,,Regional dutch news,,https://en.wikipedia.org/wiki/Noordhollands_Dagblad,,,Netherlands,Europe,,
http://www.northindiapress.com,North India Press,,News Source,International,Referring,,,,,,,,,,,North India Press,,,,,,,India,Asia,,
https://www.ntb.no,Norweigan News Agency,,News Source,International,Referring,,,,,,,,,,,Norweigan News Agency,,Major news wire service in Norway,,,,,Norway,Europe,,
https://noticias.perfil.com,Noticias,,News Source,International,Referring,,,,,,,,,,@noticiasrevista,,,,,,,,Argentina,LAmerica,,
http://www.notimex.gob.mx,NOTIMEX,,News Source,International,Referring,,,,,,,,,,@Notimex,NOTIMEX,,Mexican gov. news agency,,https://en.wikipedia.org/wiki/Notimex,Mexico City,Mexico,Mexico,LAmerica,,
https://www.nouvelleshebdo.com,Nouvelles Hebdo,,News Source,International,Referring,,,,,,,,,,,Nouvelles Hebdo,,French news,,,,,France,Europe,,
https://www.nouvelobs.com,Nouvelobs,,News Source,International,Referring,,,,,,,,,,@Le_NouvelObs,Nouvelobs,,French news,,https://en.wikipedia.org/wiki/L%27Obs,Paris,,France,Europe,,
http://novimagazin.rs,Novi magazin,,News Source,International,Referring,,,,,,,,,,@Novimagazin,,,,,,,,Serbia,Europe,,
https://www.npr.org/,NPR,,News Source,International,Referring,left-center,center/left-center,mostly liberal,,-0.6103,neutral,-2.73,most reliable,49.9,@NPR,,,,,https://en.wikipedia.org/wiki/NPR,"Washington, DC",United States,United States ,NAmerica,,
https://www.nydailynews.com,NY Daily News,,News Source,International,Referring,left-center,left,,,-0.2295,neutral,-3.69,most reliable,46.01,@NYDailyNews,NY Daily News, ,,,https://en.wikipedia.org/wiki/New_York_Daily_News,New York City,United States,United States,NAmerica,,
https://oglobo.globo.com,O Globo,,News Source,International,Referring,,,,,,,,,,@JornalOGlobo,O Globo,,Brazilian news,,https://en.wikipedia.org/wiki/O_Globo,Rio de Janeiro,Brazil,Brazil,LAmerica,,
http://www.kommersant.ru/ogoniok/,Ogoniok,,News Source,International,Referring,,,,,,,,,,@kommersant,,,,,,,,Russia,Europe,,
https://www.omanobserver.om/,Oman Daily Observer,,News Source,International,Referring,,,,,,,,,,@OmanObserver,,,,,https://en.wikipedia.org/wiki/Oman_Daily_Observer,Muscat,Oman,Oman,MENA,,
https://www.omannews.gov.om/,Oman News Agency,,News Source,Wire,Referring,,,,,,,,,,@OmanNewsAgency,Oman News Agency,,Official news Oman gov.,,https://en.wikipedia.org/wiki/Oman_News_Agency,,Oman,Oman,MENA,,
http://omanitribune.com/,Omani Tribune,,News Source,International,Referring,,,,,,,,,,@omantribune,,,,,https://en.wikipedia.org/wiki/Oman_Tribune,,Oman,Oman,MENA,,
http://oananews.org,Organization of Asia-Pacific News Agencies,,News Source,Wire,Referring,,,,,-0.9984,,,,,@oananews,Organization of Asia-Pacific News Agencies,,,,https://en.wikipedia.org/wiki/Organization_of_Asia-Pacific_News_Agencies,Seoul,Korea,Korea,Asia,,
https://www.orlandosentinel.com,Orlando Sentinel,,News Source,International,Referring,,,,,,,,,,@orlandosentinel,Orlando Sentinel,,,,,,,USA,NAmerica,,
outlookindia.com,Outlook,,News Source,International,Referring,,,,,-0.9487,,,,,@Outlookindia,,,,,,,,India,Asia,,
https://outreachmagazine.com,Outreach magazine,,News Source,Christian,Referring,,,,,-0.9487,,,,,@OutreachMag,Outreach magazine,,US based evangelical news,,,,,USA,NAmerica,,
https://www.pajhwok.com,Pajhwok News,,News Source,International,Referring,,,,,,,,,,@pajhwok,Pajhwok News,,Afghanistan independent news,,https://en.wikipedia.org/wiki/Pajhwok_Afghan_News,Kabul,Afghanistan,Afghanistan,Asia,,
http://pakistanobserver.net,Pakistan Observer,,News Source,International,Referring,,,,,-0.8074,,,,,@PakObserve,Pakistan Observer,,,,https://en.wikipedia.org/wiki/Pakistan_Observer,Islamabad,Pakistan,Pakistan,Asia,,
https://www.pid.gov.pk,Pakistan Press International News Service,,News Source,International,Referring,,,,,,,,,,@ppinewsagency,Pakistan Press International News Service,,Gov. news/press release,,https://en.wikipedia.org/wiki/Associated_Press_of_Pakistan,,Pakistan,Pakistan,Asia,,
https://dailytimes.com.pk,Pakistan Times,,News Source,International,Referring,,,,,-0.9487,,,,,@pakistantimespk,Pakistan Times,,Pakistan news,,https://en.wikipedia.org/wiki/Pakistan_Times,Lahore,Pakistan,Pakistan,Asia,,
http://palmbeachpost.com,Palm Beach Post,,News Source,International,Referring,,,,,-0.9487,,,,,@pbpost,Palm Beach Post,,,,https://en.wikipedia.org/wiki/The_Palm_Beach_Post,New York,,USA,NAmerica,,
https://padailypost.com,Palo Alto Daily Post,,News Source,International,Referring,,,,,-0.9487,,,,,,Palo Alto Daily Post,,CA news,,https://en.wikipedia.org/wiki/Palo_Alto_Daily_Post,Palo Alto,,USA,NAmerica,,
https://www.panorama.it,Panorama,,News Source,International,Referring,,,,,,,,,,@panorama_it,,,,,,,,Italy,Europe,,
https://www.pasadenastarnews.com,Pasadena Star News,,News Source,International,Referring,,,,,,,,,,@PasStarNews,Pasadena Star News,,,,https://en.wikipedia.org/wiki/Pasadena_Star-News,Pasadena,,USA,NAmerica,,
https://www.pbs.org/newshour/,PBS,,News Source,International,Referring,left-center,center,mostly liberal,,-0.5393,neutral,-2.37,most reliable,47.86,@NewsHour,PBS,,,,https://en.wikipedia.org/wiki/PBS,"Arlington, Virginia",United States,United States,NAmerica,,
http://www.petra.gov.jo,Petra Jordan news agency,,News Source,Wire,Referring,,,,,,,,,,@Petranews,Petra Jordan news agency,,Jordan gov. media,,https://en.wikipedia.org/wiki/Jordan_News_Agency,Amman,Jordan,Jordan,MENA,,
https://peterbeinart.substack.com/,Peter Beinart Substack,,News Source,Jewish,Referring,,,,,,,,,,,Peter Beinart,,,,,,,USA,NAmerica,,
https://www.philstar.com,Phil Star,,News Source,International,Referring,,,,,,,,,,@PhilstarNews,Phil Star,,National Phillipines news,,https://en.wikipedia.org/wiki/The_Philippine_Star,Banat,Philippines,Philippines,Asia,,
http://phillydailynews.newspaperdirect.com/,Philadelphia Daily News,,News Source,International,Referring,,,,,,,,,,@PhillyDailyNews,Philadelphia Daily News,,Philly news site,,https://en.wikipedia.org/wiki/Philadelphia_Daily_News,Philadelphia,United States,USA,NAmerica,,
https://pjvoice.org/,Philadelphia Jewish Voice,,News Source,Jewish,Referring,,,,,,,,,,,Philadelphia Jewish Voice,,Philadelphia-Based News Outlet,Pro-Israel,,,,USA,NAmerica,,
https://www.pna.gov.ph,Philippines News Agency,,News Source,International,Referring,,,,,,,,,,@pnagovph,Philippines News Agency,,State run/sponsored,,https://en.wikipedia.org/wiki/Philippine_News_Agency,March,,Philippines,Asia,,
https://www.post-gazette.com,Pittsburgh Post-Gazette,,News Source,International,Referring,right-center,right-center,,,,,,,,@PittsburghPG,Pittsburgh Post-Gazette,,,,https://en.wikipedia.org/wiki/Pittsburgh_Post-Gazette,Pittsburgh,United States,United States,NAmerica,,
https://plus61j.net.au/,Plus 61j,,News Source,Jewish,Referring,,,,,-0.8074,,,,,@Plus61J,Plus 61j,,Australian,Pro-Israel,,,,Australia,Oceania,,
https://www.pohjalainen.fi,Pohjalainen,,News Source,International,Referring,,,,,,,,,,@ilkkapohjalaine,Pohjalainen,,Finnish news,,https://en.wikipedia.org/wiki/Pohjalainen,Vaasa,Finland,Finland,Europe,,
https://www.politico.com/,Politico,,News Source,International,Referring,left-center,left-center,mostly liberal,,-0.1334,neutral,-5.24,most reliable,46.11,@politico,,,,,https://en.wikipedia.org/wiki/Politico,"Arlington, Virginia",United States,United States,NAmerica,,
https://www.politiken.dk,Politiken,,News Source,International,Referring,,,,,,,,,,"@politiken",Politiken,,Danish news,,,,,Denmark,Europe,,
polityka.pl,Polityka,,News Source,International,Referring,,,,,,,,,,@Polityka_pl,,,,,,,,Poland,Europe,,
https://www.pressherald.com,Portland Press Herald,,News Source,International,Referring,,center,,,,,,,,@PressHerald,Portland Press Herald, ,,,https://en.wikipedia.org/wiki/Portland_Press_Herald,"Portland, Maine",United States,United States,NAmerica,,
https://www.premierchristianity.com,Premier Christianity,,News Source,Christian,Referring,,,,,,,,,,@Christianitymag,Premier Christianity,,UK based christian news,,https://en.wikipedia.org/wiki/Premier_Christianity,,United Kingdom,United Kingdom,Europe,,
http://www.presenttruthmag.com,Present Truth Magazine,,News Source,Christian,Referring,,,,,,,,,,,Present Truth Magazine,,Us based 7th day adventist magazine,,,,,USA,NAmerica,,
http://www.ptinews.com,Press Trust India,,News Source,International,Referring,,,,,,,,,,@PTI_News,Press Trust India,,Largest indian news agency,,https://en.wikipedia.org/wiki/Press_Trust_of_India,New Delhi,India,India,Asia,,
https://www.princegeorgecitizen.com,Prince George Citizen,,News Source,International,Referring,,,,,,,,,,@PGCitizen,Prince George Citizen,,BC news,,https://en.wikipedia.org/wiki/The_Prince_George_Citizen,Prince George,Canada,Canada,NAmerica,,
www.proceso.com.mx,Proceso,,News Source,International,Referring,,,,,,,,,,@proceso,,,,,,,,Mexico,LAmerica,,
https://www.publico.pt,Publico,,News Source,International,Referring,,,,,,,,,,@Publico,Publico,,Portuguese newspaper,,,,,Portugal,Europe,,
https://www.pzc.nl,PZC,,News Source,International,Referring,,,,,,,,,,@pzcredactie,PZC,,"Dutch news, in dutch",,,,,Netherlands,Europe,,
https://www.qatar-tribune.com/,Qatar Tribune,,News Source,International,Referring,,,,,,,,,,@Qatar_Tribune,Qatar Information and Marketing,,,,https://en.wikipedia.org/wiki/Qatar_Tribune,Doha,Qatar,Qatar,MENA,,
https://radiofree.org,Radio Free,,News Source,International,Referring,,,,,-0.9984,,,,,@radiofreeorg,Radio Free,,"Us based leftist news, independent",,https://en.wikipedia.org/wiki/Radio_Free_Asia,Asia,United States,USA,NAmerica,,
https://rawstory.com,Raw Story,,News Source,International,Referring,left,,,,-0.9487,,,,,@RawStory,RawStory,,,,https://en.wikipedia.org/wiki/The_Raw_Story,"Washington, DC",United States,United States,NAmerica,,
https://www.therebel.media,Rebel Media,,News Source,International,Referring,,,,,,,,,,@RebelNewsOnline,Rebel Media,,Canadian right wing news/commentary,,,,,Canada,NAmerica,,
https://www.redlandsdailyfacts.com,Redlands Daily Facts,,News Source,International,Referring,,,,,,,,,,@RedlandsNews,Redlands Daily Facts,,,,https://en.wikipedia.org/wiki/Redlands_Daily_Facts,Redlands,United States,United States,NAmerica,,
https://www.reforma.com,Reforma,,News Source,International,Referring,,,,,,,,,,@Reforma,Reforma,,Mexican news (in Spanish),,,,,Mexico,LAmerica,,
https://www.rd.nl,Reformatorisch Dagblad,,News Source,International,Referring,,,,,,,,,,@refdag,Reformatorisch Dagblad,,Dutch Protestant newspaper,,https://en.wikipedia.org/wiki/Reformatorisch_Dagblad,Apeldoorn,Netherlands,Netherlands,Europe,,
https://regnum.ru,Regnum News,,News Source,International,Referring,,,,,,,,,,@IA_REGNUM,Regnum News,,Non-governmental Russia news site,,https://en.wikipedia.org/wiki/REGNUM_News_Agency,Moscow,Russia,Russia,Europe,,
https://relevantmagazine.com,Relevant Magazine,,News Source,Christian,Referring,,,,,-0.9487,,,,,@RELEVANT,Relevant Magazine,,Christian lifestyle magazine,,https://en.wikipedia.org/wiki/Relevant_(magazine),,,USA,NAmerica,,
https://www.respekt.cz,Respekt,,News Source,International,Referring,,,,,,,,,,@RESPEKT_CZ,,,,,,,,Czech Republic,Europe,,
https://www.reuters.com,Reuters,,News Source,Wire,Referring,center,center,,,-0.0945,neutral,-0.95,most reliable,51.64,@Reuters,Reuters, ,,,https://en.wikipedia.org/wiki/Reuters,London,United Kingdom,United Kingdom,Europe,,
https://rewire.news,Rewire News,,News Source,International,Referring,,,,,,,,,,@Rewire_News,Rewire News,,"Us based leftist news, independent",,https://en.wikipedia.org/wiki/Rewire_News_Group,Boom,United States,USA,NAmerica,,
https://rp-online.de,Rheinische Post,,News Source,International,Referring,,,,,,,,,,@rponline,Rheinische Post,,German news,,https://en.wikipedia.org/wiki/Rheinische_Post,,,Germany,Europe,,
https://ritzau.com,Ritzau news,,News Source,International,Referring,,,,,-0.9487,,,,,@RitzauNyheder,Ritzau news,,Danish news,,https://en.wikipedia.org/wiki/Ritzau,Copenhagen,,Denmark,Europe,,
http://www.rosbalt.ru,Rosblat News Agency,,News Source,International,Referring,,,,,,,,,,@rosbaltru,Rosblat News Agency,,Russian news agency,,,,,Russia,Europe,,
https://www.rt.com,RT,,News Source,International,Referring,,,,,,,,,,@RT_com,RT,,Russian news in English,,,,,Russia,Europe,,
https://tass.com/,Russian News Agency,,News Source,Wire,Referring,,,,,,,,,,@tassagency_en,TASS Russia,,state media,,https://en.wikipedia.org/wiki/TASS,Moscow,Russia,Russia,Europe,,
https://www.rp.pl,Rzeczpospolita,,News Source,International,Referring,,,,,,,,,,@rzeczpospolita,Rzeczpospolita,,Polish news,,,,,Poland,Europe,,
https://www.spglobal.com,S&P Global,,News Source,International,Referring,,,,,,,,,,@SPGlobal,,,,,https://en.wikipedia.org/wiki/S%26P_Global,New York,United States,United States,NAmerica,,
https://www.sacbee.com,Sacramento Bee,,News Source,International,Referring,,left-center,,,,,,,,@sacbee_news,Sacramento Bee, ,"Sacramento, CA news",,https://en.wikipedia.org/wiki/The_Sacramento_Bee,Sacramento,United States,United States,NAmerica,,
https://www.mysanantonio.com,San Antonio Express News,,News Source,International,Referring,,,,,,,,,,@ExpressNews,San Antonio Express News,,,,https://en.wikipedia.org/wiki/San_Antonio_Express-News,San Antonio,,USA,NAmerica,,
https://www.sandiegouniontribune.com,San Diego Union Tribune,,News Source,International,Referring,,,,,,,,,,@sdut,San Diego Union Tribune,,,,https://en.wikipedia.org/wiki/The_San_Diego_Union-Tribune,San Diego,,USA,NAmerica,,
https://www.satellitetoday.com,Satellite Today,,News Source,International,Referring,,,,,,,,,,@Via_Satellite,Satellite Today,,News about satellites?,,,Washington,United States,United States,NAmerica,,
https://www.spa.gov.sa/,Saudi Press Agency,,News Source,Wire,Referring,,,,,,,,,,@Spa_Eng,Saudi Press Agency,,,,https://en.wikipedia.org/wiki/Saudi_Press_Agency,,Saudi Arabia,Saudi Arabia,MENA,,
http://www.scoop.co.nz,Scoop,,News Source,International,Referring,,,,,,,,,,@ScoopNZ,Scoop,,New Zealand independent news site,,,,,New Zealand,Oceania,,
http://seattletimes.com,Seattle Times,,News Source,International,Referring,,,,,-0.9487,,,,,@seattletimes,Seattle Times,,,,https://en.wikipedia.org/wiki/The_Seattle_Times,Seattle,United States,USA,NAmerica,,
www.semana.com,Semana,,News Source,International,Referring,,,,,,,,,,@RevistaSemana,,,,,,,,Colombia,LAmerica,,
http://www.signstimes.com,Signs of the Times,,News Source,Christian,Referring,,,,,,,,,,@SOTTnet,Signs of the Times,,,,,,,USA,NAmerica,,
https://www.singingnews.com,Singing News,,News Source,Christian,Referring,,,,,,,,,,@singingnews,Singing News,,Southern Gospel news,,https://en.wikipedia.org/wiki/Salem_Media_Group,Camarillo,,USA,NAmerica,,
https://slate.com/,Slate,,News Source,International,Referring,left,left,consistently liberal,,,hyper-partisan left,-18.47,mixed reliability,31.12,@Slate,, ,,,https://en.wikipedia.org/wiki/Slate_(magazine),New York City,United States,United States,NAmerica,,
http://news.sohu.com,Sohu news,,News Source,International,Referring,,,,,,,,,,@sohu_news,Sohu news,,"Chinese news, companion site in English",,,,,China,Asia,,
https://sojo.net,Sojourners Online,,News Source,Christian,Referring,,,,,-0.8074,,,,,@Sojourners,Sojourners Online,,"""Progressive"" Christian commentary, EPA",,,,,USA,NAmerica,,
http://soulpurposemag.com,Soul Purpose Magazine,,News Source,Christian,Referring,,,,,-0.9487,,,,,,Soul Purpose Magazine,,New Zealand based Christian youth magazine,,,,,New Zealand,Oceania,,
https://spectrummagazine.org,Spectrum Magazine,,News Source,Christian,Referring,,,,,-0.9984,,,,,@spectrummag,Spectrum Magazine,,"Seventh-day Adventist, Us based",,https://en.wikipedia.org/wiki/IEEE_Spectrum,,,USA,NAmerica,,
https://www.spiegel.de,Spiegel News,,News Source,International,Referring,,,,,,,,,,@derspiegel,Spiegel News,,"Germany daily news, widely read",,https://en.wikipedia.org/wiki/Der_Spiegel_(news_website),,Germany,Germany,Europe,,
https://sputniknews.com,Sputnik News Agency,,News Source,Wire,Referring,,,,,-0.9487,,,,,@SputnikInt,Sputnik News Agency,,Int. news agency,,https://en.wikipedia.org/wiki/Sputnik_(news_agency),Moscow,Russia,Russia,Europe,,
https://www.stltoday.com,St Louis Post Dispatch,,News Source,International,Referring,,,,,-0.309,,,,,@stltoday,St Louis Post Dispatch,,,,https://en.wikipedia.org/wiki/St._Louis_Post-Dispatch,Missouri,,USA,NAmerica,,
https://www.tagblatt.ch,St. Galler Tagblatt,,News Source,International,Referring,,,,,,,,,,@tagblatt_ch,St. Galler Tagblatt,,Swiss news in German,,https://en.wikipedia.org/wiki/St._Galler_Tagblatt,,,Switzerland,Europe,,
https://www.stljewishlight.com/,St. Louis Jewish Light,,News Source,Jewish,Referring,,,,,,,,,,@StLJewishLight,St. Louis Jewish Light,,Missouri-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/St._Louis_Jewish_Light,Missouri,,USA,NAmerica,,
https://www.star-telegram.com,Star-Telegram,,News Source,International,Referring,,,,,,,,,,@startelegram,Star-Telegram,,North Texas news,,https://en.wikipedia.org/wiki/Fort_Worth_Star-Telegram,Fort Worth,,USA,NAmerica,,
http://www.startribune.com,Star-Tribune,,News Source,International,Referring,,,,,,,,,,@StarTribune,Star-Tribune,,Minnesota News,,https://en.wikipedia.org/wiki/Star_Tribune,Minneapolis,,USA,NAmerica,,
www.stern.de,Stern,,News Source,International,Referring,,,,,,,,,,@sternde,,,,,,,,Germany,Europe,,
https://stt.fi/en/,STT,,News Source,International,Referring,,,,,,,,,,@STTuutiset,STT,,Finish news agency,,,,,Finland,Europe,,
